ID,"Gene Symbol","Expert Panel",Curator,"Disease Entity","Uploaded Date","Precuration Date","Disease entity assigned Date","Precuration Complete Date","Curation Provisional Date","Curation Approved Date","Recuration assigned Date","Retired Assignment Date","Published Date",Classification,Created,"GCI UUID"
4446,GTPBP3,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:49:35",
4447,GUF1,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:49:36",
4448,GUSB,"Epilepsy GCEP",,,2020-09-28,,,,,,,2020-12-16,,,"2020-09-28 14:49:37",
4449,HACE1,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:49:38",
4450,HADH,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:49:39",
7423,HCN1,"Epilepsy GCEP",,MONDO:0018214,,2022-02-01,,,2023-03-31,2023-01-03,,,2023-09-07,Strong,"2023-01-09 16:40:27",72af3a1d-d0dc-469c-9e6a-339f49421766
4451,HCN2,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:49:39",
4452,HCN4,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:49:40",
4453,HDAC4,"Epilepsy GCEP",,,2020-09-28,,,,,,,2022-02-22,,,"2020-09-28 14:49:41",
4454,HECW2,"Epilepsy GCEP",,,2020-09-28,,,,,,,2022-02-22,,,"2020-09-28 14:49:42",
4455,HEPACAM,"Epilepsy GCEP",,,2020-09-28,,,,,,,2021-12-09,,,"2020-09-28 14:49:43",
4456,HEXA,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:49:44",
4457,HEXB,"Epilepsy GCEP",,,2020-09-28,,,,,,,2021-10-13,,,"2020-09-28 14:49:45",
4458,HGSNAT,"Epilepsy GCEP",,,2020-09-28,,,,,,,2020-12-16,,,"2020-09-28 14:49:47",
4459,HIBCH,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:49:48",
4460,HIVEP2,"Epilepsy GCEP",,,2020-09-28,,,,,,,2021-12-09,,,"2020-09-28 14:49:49",
4461,HLCS,"Epilepsy GCEP",,,2020-09-28,,,,,,,2020-12-16,,,"2020-09-28 14:49:50",
4462,HNRNPDL,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:49:51",
4463,HNRNPH1,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:49:52",
4464,HNRNPU,"Epilepsy GCEP",,,2020-09-28,,,,,,,2021-12-09,,,"2020-09-28 14:49:53",
4465,HPD,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:49:54",
4466,HPRT1,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:49:55",
4467,HRAS,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:49:56",
4468,HSD17B10,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:49:57",
4469,HSPD1,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:49:58",
4470,HTRA1,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:49:59",
4471,HTT,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:50:00",
4472,HUWE1,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:50:01",
4473,IBA57,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:50:02",
4474,IDH2,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:50:03",
4475,IDS,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:50:05",
4476,IDUA,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:50:06",
4477,IER3IP1,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:50:08",
4478,IFIH1,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:50:09",
4479,INSR,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:50:11",
4480,IQSEC2,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:50:12",
4481,IRF2BPL,"Epilepsy GCEP",,MONDO:0005559,2020-09-28,2023-04-04,,2023-05-16,2024-01-17,2023-09-05,,,2024-01-17,Definitive,"2020-09-28 14:50:14",7198d5a1-3132-4b57-aaf4-71fe87d93986
4482,ITPA,"Epilepsy GCEP",,MONDO:0100062,2020-09-28,2023-11-07,,2023-11-22,,,,,,,"2020-09-28 14:52:35",
4483,IVD,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:52:36",
4484,JMJD1C,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:52:37",
4485,JRK,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:52:38",
4486,KANSL1,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:52:38",
4487,KAT6A,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:52:39",
4488,KAT6B,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:52:41",
4489,KCNA1,"Epilepsy GCEP",,MONDO:0008047,2020-09-28,,,,2023-04-23,2023-03-07,2023-03-07,,2023-04-24,Definitive,"2020-09-28 14:52:41",b9863b93-9570-49a5-838b-8e65d77cb016
228,KCNA2,"Epilepsy GCEP",,MONDO:0100062,,,,,2022-05-18,2022-05-18,,,2022-05-18,Definitive,"2018-10-02 14:40:16",86aaf8c3-39d3-4a35-a91c-ebc81530eed6
4491,KCNAB1,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:52:43",
4492,KCNAB2,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:52:44",
229,KCNB1,"Epilepsy GCEP",,MONDO:0100038,,2018-10-02,,,,,,,2020-04-06,Definitive,"2018-10-02 14:40:16",cf56a959-fd67-4016-a5c7-caf5502442c8
4494,KCNC1,"Epilepsy GCEP",,MONDO:0020074,2020-09-15,2020-09-15,,,2022-11-08,2022-11-07,,,2022-11-08,Definitive,"2020-09-28 14:52:46",7796e72d-16bc-4778-8ce8-90a30d109a92
5104,KCNC1,"Epilepsy GCEP",,MONDO:0100038,2020-12-17,,,,2022-11-08,2022-11-07,,,2022-11-08,Definitive,"2020-12-17 14:39:07",d26d7515-06b8-4395-bbfc-def0a46f7e31
4495,KCND2,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:52:47",
4496,KCNH1,"Epilepsy GCEP",,,2020-09-28,,,,,,,2022-02-22,,,"2020-09-28 14:52:48",
4497,KCNH2,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:52:49",
4498,KCNH5,"Epilepsy GCEP",,MONDO:0100207,2020-09-28,,,2022-08-02,2022-11-15,2022-11-15,,,2023-04-21,Definitive,"2020-09-28 14:52:50",f3fed555-2ec1-44af-919a-0103b1860aa3
4499,KCNJ1,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:52:51",
4500,KCNJ10,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:52:52",
4501,KCNJ11,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:52:53",
4502,KCNMA1,"Epilepsy GCEP",,MONDO:0012276,2020-09-28,2022-01-04,,,2022-03-08,2022-03-08,,,2022-03-08,Definitive,"2020-09-28 14:52:54",eb28f8e0-aaa4-4c16-87c1-f209b97afd6c
5926,KCNMA1,"Epilepsy GCEP",,MONDO:0012276,2022-01-04,,,,2022-03-08,2022-03-08,,,2022-03-08,Moderate,"2022-01-04 13:53:05",b710bdf9-0cec-43ad-b17d-14f27da137f0
4503,KCNQ2,"Epilepsy GCEP",,MONDO:0100455,2020-09-28,,,,2022-06-21,2022-06-21,,,2023-03-30,Definitive,"2020-09-28 14:52:55",c7305a72-f4e5-4554-94aa-4c168a0afb64
230,KCNQ2,"Epilepsy GCEP",,MONDO:0018614,,,,,,2017-10-20,2021-11-01,2022-09-27,2020-04-06,Definitive,"2018-10-02 14:40:16",f33b00b8-81c5-4fa5-af66-2ca43b3b4995
7973,KCNQ2,"Epilepsy GCEP",,MONDO:0100038,2023-05-03,,,,2021-11-15,2021-11-16,,,2023-10-10,Definitive,"2023-05-03 11:55:43",a4c32f98-f3aa-4c39-b83a-d7f2c2e041ec
7974,KCNQ2,"Epilepsy GCEP",,MONDO:0100456,2023-05-03,,,,2022-02-15,2022-02-15,,,2023-10-04,Definitive,"2023-05-03 12:52:45",56c78904-201f-4b97-ba1d-27e184a4ba44
7975,KCNQ2,"Epilepsy GCEP",,MONDO:0100023,2023-05-03,,,,,2023-05-02,,,,,"2023-05-03 12:58:05",85e57974-0c23-4efe-b11b-d19dc0331a5a
4504,KCNQ3,"Epilepsy GCEP",,MONDO:0100062,2020-09-28,,2023-08-02,,,,,,,,"2020-09-28 14:52:55",4dc75822-bb83-4335-ac50-10adfa2dd19d
4112,KCNQ3,"Epilepsy GCEP",,MONDO:0100023,2020-07-01,,,,,,2023-03-21,,,,"2020-07-01 13:43:17",50d5794f-93ed-41ca-b24b-185bff84b413
973,KCNQ3,"Epilepsy GCEP",,MONDO:0100038,,2020-01-07,,2020-07-01,,,2023-03-21,,,,"2018-10-09 16:09:49",e639b98b-6ce9-41a3-bea1-ddeb11821476
231,KCNT1,"Epilepsy GCEP",,MONDO:0020072,,,,,2022-09-17,2022-08-16,,,2022-09-17,Definitive,"2018-10-02 14:40:16",d24997fb-29cd-452c-9fbc-6b0d0c9ba840
4506,KCNT2,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:52:57",
4507,KCNV2,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:52:58",
604,KCTD7,"Epilepsy GCEP",,MONDO:0020074,,2020-03-03,,2022-09-06,2022-09-13,2022-09-07,2022-08-16,,2022-10-17,Definitive,"2018-10-09 16:09:43",e60f7330-418b-4c87-ab0b-346766124922
4509,KDM5C,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:00",
4510,KDM6A,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:01",
4511,KIF1A,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:03",
4512,KIF5C,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:04",
4513,KIFBP,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:06",
4514,KMT2D,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:07",
4515,KPNA7,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:09",
4516,KRAS,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:10",
4517,L2HGDH,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:11",
4518,LAMA2,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:13",
4519,LARGE1,"Epilepsy GCEP",,,2020-09-28,,,,,,,2023-05-05,,,"2020-09-28 14:53:14",
4520,LBR,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:15",
986,LGI1,"Epilepsy GCEP",,MONDO:0010898,,2020-02-03,,,2020-07-07,2020-07-07,,,2020-07-07,Definitive,"2018-10-09 16:09:50",7fedb1f5-b08b-4e23-a355-96f9bd6d845e
4522,LIAS,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:17",
4523,LIG4,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:18",
4524,LMNB1,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:19",
4525,LMNB2,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:20",
4526,LRPPRC,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:21",
4527,LYRM7,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:22",
232,MAGI2,"Epilepsy GCEP",,MONDO:0005027,,,,,2023-10-19,2023-10-17,,,2023-10-19,Refuted,"2018-10-02 14:40:16",2bb68c20-182d-4957-8472-b536daf225ab
4529,MAP2K1,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:24",
4530,MAP2K2,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:25",
4531,MAPK10,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:53:26",
4532,MDH2,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:13:44",
4533,ME2,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:13:45",
4177,MECP2,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 13:27:17",
4534,MED12,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:13:46",
4535,MED17,"Epilepsy GCEP",,,2020-09-29,,,,,,,2021-12-09,,,"2020-09-29 09:13:48",
4178,MEF2C,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 13:27:18",
4536,MFSD8,"Epilepsy GCEP",,MONDO:0016295,2020-09-29,2020-11-03,,,2020-12-15,2020-12-15,,,2021-02-08,Definitive,"2020-09-29 09:13:49",884f7945-5634-4205-b698-3dcc06e20b78
4537,MGAT2,"Epilepsy GCEP",,,2020-09-29,,,,,,,2023-05-05,,,"2020-09-29 09:13:50",
4538,MICU1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:13:51",
4539,MLC1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:13:52",
4540,MLYCD,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:13:53",
4541,MMACHC,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:13:54",
4542,MOCS1,"Epilepsy GCEP",,,2020-09-29,,,,,,,2022-05-03,,,"2020-09-29 09:13:55",
4543,MOCS2,"Epilepsy GCEP",,,2020-09-29,,,,,,,2022-05-03,,,"2020-09-29 09:13:56",
4544,MOGS,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:13:58",
4545,MPDU1,"Epilepsy GCEP",,,2020-09-29,,,,,,,2023-05-05,,,"2020-09-29 09:13:59",
4546,MPI,"Epilepsy GCEP",,,2020-09-29,,,,,,,2023-05-05,,,"2020-09-29 09:14:00",
4547,MPV17,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:01",
4548,MRPL44,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:03",
4549,MRPS16,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:04",
4550,MRPS22,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:05",
4551,MT-ATP6,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:07",
4557,MT-TK,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:15",
4558,MT-TL1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:16",
4552,MTFMT,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:08",
4553,MTHFR,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:09",
4554,MTO1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:11",
4555,MTOR,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:13",
4556,MTPAP,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:14",
4266,MTRFR,"Epilepsy GCEP",,,2020-09-28,,,,,,,,,,"2020-09-28 14:21:30",
4559,MYBPC1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:17",
4560,NACC1,"Epilepsy GCEP",,,2020-09-29,,,,,,,2023-05-31,,,"2020-09-29 09:14:18",
4561,NAGA,"Epilepsy GCEP",,,2020-09-29,,,,,,,2021-10-13,,,"2020-09-29 09:14:19",
4562,NAGLU,"Epilepsy GCEP",,,2020-09-29,,,,,,,2021-10-13,,,"2020-09-29 09:14:20",
4563,NALCN,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:21",
4564,NARS2,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:22",
4565,NDE1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:23",
4566,NDUFA1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:24",
4567,NDUFA12,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:25",
4568,NDUFA2,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:26",
4569,NDUFA9,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:27",
4570,NDUFAF2,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:27",
4571,NDUFAF3,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:28",
4572,NDUFAF4,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:29",
4573,NDUFAF5,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:30",
4574,NDUFAF6,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:31",
4575,NDUFB3,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:32",
4576,NDUFB9,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:33",
4577,NDUFS1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:34",
4578,NDUFS2,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:14:35",
4579,NDUFS3,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:23",
4580,NDUFS4,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:24",
4581,NDUFS6,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:25",
4582,NDUFS7,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:26",
4583,NDUFS8,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:27",
4584,NDUFV1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:28",
4585,NDUFV2,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:29",
4586,NECAP1,"Epilepsy GCEP",,MONDO:0100062,2020-09-29,2022-12-06,,,,2023-01-17,,,,,"2020-09-29 09:18:30",f6b5403a-09ad-495a-8e46-7199ef687321
4587,NEDD4L,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:31",
4588,NEU1,"Epilepsy GCEP",,,2020-09-29,,,,,,,2021-10-13,,,"2020-09-29 09:18:32",
4589,NEUROD2,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:33",
4590,NEXMIF,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:34",
4591,NF1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:35",
4592,NFU1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:36",
4593,NGLY1,"Epilepsy GCEP",,,2020-09-29,,,,,,,2023-05-05,,,"2020-09-29 09:18:37",
4594,NHEJ1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:38",
1030,NHLRC1,"Epilepsy GCEP",,MONDO:0009697,,2019-12-17,,,2020-03-03,2020-03-24,,,2020-12-28,Definitive,"2018-10-09 16:09:51",4cf8d2a4-4353-4a69-8594-85519f7ff650
4595,NIPA2,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:39",
4596,NIPBL,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:40",
4597,NODAL,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:41",
4598,NOL3,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:42",
4599,NOTCH3,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:42",
4600,NPC1,"Epilepsy GCEP",,,2020-09-29,,,,,,,2021-10-13,,,"2020-09-29 09:18:43",
4601,NPC2,"Epilepsy GCEP",,,2020-09-29,,,,,,,2021-10-13,,,"2020-09-29 09:18:44",
4602,NPHP1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:45",
7330,NPRL2,"Epilepsy GCEP",,MONDO:0005384,2022-11-04,2022-11-01,,,2023-12-24,2023-07-18,,,2023-12-28,Definitive,"2022-11-04 13:34:37",21edf851-1db3-43c0-a0e9-03791a1a9c21
4604,NPRL3,"Epilepsy GCEP",,MONDO:0005384,2020-09-29,,,2022-08-16,2023-08-01,2023-08-01,,,2023-08-07,Strong,"2020-09-29 09:18:47",8851425e-faf8-4e16-9687-b49a5e349d79
4605,NR2F1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:48",
4606,NRAS,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:49",
4607,NRXN1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:50",
4608,NSD1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:51",
4609,NTNG1,"Epilepsy GCEP",,,2020-09-29,,,,,,,2022-02-24,,,"2020-09-29 09:18:52",
4610,NTNG2,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:53",
4611,NTRK2,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:53",
4612,NUBPL,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:54",
4613,NUS1,"Epilepsy GCEP",,,2020-09-29,,,,,,,2023-05-05,,,"2020-09-29 09:18:55",
4614,OFD1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:56",
4615,OPA1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:57",
4616,OPHN1,"Epilepsy GCEP",,,2020-09-29,,,,,,,2021-12-09,,,"2020-09-29 09:18:58",
7340,OTUD7A,"Epilepsy GCEP",,MONDO:0100038,,2023-05-02,,2023-05-02,2023-06-06,2023-06-06,,,2023-07-19,Limited,"2022-12-06 14:48:21",77be6efc-f288-49b0-b1a2-e818f6b0615b
4617,PACS1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:18:59",
4618,PACS2,"Epilepsy GCEP",,,2020-09-29,,,,,,,2023-05-31,,,"2020-09-29 09:19:00",
4619,PAFAH1B1,"Epilepsy GCEP",,,2020-09-29,,,,,,,2022-02-24,,,"2020-09-29 09:19:01",
4620,PAK3,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:19:03",
4621,PANK2,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:19:04",
4622,PARS2,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:19:05",
4623,PAX6,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:19:07",
4624,PC,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:19:08",
4625,PCBD1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:19:10",
4626,PCCA,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:19:11",
4627,PCCB,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 09:19:12",
233,PCDH19,"Epilepsy GCEP",,MONDO:0100148,,,,,2018-09-04,2018-09-04,,,2020-04-06,Definitive,"2018-10-02 14:40:17",4fca5db0-a7b1-4416-a290-816a1f29b224
4628,PCNT,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:03:52",
4629,PDHA1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:03:56",
4630,PDHB,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:03:57",
4631,PDHX,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:03:58",
4632,PDP1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:03:59",
4633,PDSS1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:04:00",
4634,PDSS2,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:04:02",
4635,PET100,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:04:03",
4636,PEX1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:04:04",
4637,PEX12,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:04:06",
4638,PEX14,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:04:07",
4639,PEX2,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:04:08",
4640,PEX26,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:04:11",
4641,PEX3,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:04:12",
4642,PEX5,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:04:14",
4643,PEX6,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:04:15",
4644,PEX7,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:04:16",
4645,PGAP1,"Epilepsy GCEP",,,2020-09-29,,,,,,,2023-05-05,,,"2020-09-29 11:04:16",
4646,PGAP2,"Epilepsy GCEP",,,2020-09-29,,,,,,,2023-05-05,,,"2020-09-29 11:04:17",
4647,PGAP3,"Epilepsy GCEP",,,2020-09-29,,,,,,,2023-05-05,,,"2020-09-29 11:04:19",
4648,PGK1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:04:20",
4649,PHACTR1,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:04:20",
4650,PHF6,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:04:21",
4651,PHGDH,"Epilepsy GCEP",,,2020-09-29,,,,,,,,,,"2020-09-29 11:04:23",
234,PIGA,"Epilepsy GCEP",,MONDO:0100062,,2018-07-03,,,2020-04-06,2020-08-13,2024-02-21,,2020-08-13,Moderate,"2018-10-02 14:40:17",925db454-4d32-44c2-b41a-348a0f6400ad
4652,PIGG,"Epilepsy GCEP",,,2020-09-29,,,,,,,2023-05-05,,,"2020-09-29 11:04:23",
